['ivy Baseline (No Prune)', 0.89506172839506171, 0.90740740740740744, 0.91975308641975306, 0.91975308641975306, 0.87037037037037035, 0.88888888888888884, 0.92592592592592593, 0.94444444444444442]
['jedit Baseline (No Prune)', 0.70370370370370372, 0.6728395061728395, 0.83950617283950613, 0.75308641975308643, 0.83333333333333337, 0.76543209876543206, 0.89506172839506171, 0.91975308641975306]
['lucene Baseline (No Prune)', 0.87272727272727268, 0.88484848484848488, 0.8606060606060606, 0.89090909090909087, 0.89696969696969697, 0.87878787878787878, 0.87272727272727268, 0.84848484848484851]
['poi Baseline (No Prune)', 0.87878787878787878, 0.8606060606060606, 0.80606060606060603, 0.87878787878787878, 0.8545454545454545, 0.87272727272727268, 0.87878787878787878, 0.8666666666666667]
['ant Baseline (No Prune)', 0.65454545454545454, 0.69090909090909092, 0.81212121212121213, 0.84242424242424241, 0.72121212121212119, 0.80000000000000004, 0.64848484848484844, 0.62424242424242427]
['ivy Baseline (Prune)', 0.85802469135802473, 0.86419753086419748, 0.85802469135802473, 0.85185185185185186, 0.85185185185185186, 0.88271604938271608, 0.87037037037037035, 0.90123456790123457]
['jedit Baseline (Prune)', 0.83030303030303032, 0.8545454545454545, 0.8545454545454545, 0.87878787878787878, 0.88484848484848488, 0.84242424242424241, 0.83636363636363631, 0.84848484848484851]
['lucene Baseline (Prune)', 0.83636363636363631, 0.8666666666666667, 0.87272727272727268, 0.8666666666666667, 0.8545454545454545, 0.8666666666666667, 0.87272727272727268, 0.8545454545454545]
['poi Baseline (Prune)', 0.85802469135802473, 0.85802469135802473, 0.85802469135802473, 0.85185185185185186, 0.8271604938271605, 0.88271604938271608, 0.87037037037037035, 0.89506172839506171]
['ant Baseline (Prune)', 0.83030303030303032, 0.8545454545454545, 0.87272727272727268, 0.87272727272727268, 0.83636363636363631, 0.8606060606060606, 0.87878787878787878, 0.8545454545454545]
